time phi flux flux_err smear deltaT bg sin_phi cos_phi flux_cor_med flux_cor_sd planets_x_med planets_x_sd summodel_x_med summodel_x_sd
2274.149815576151 251.76154422266654 -0.6646380376896799 0.22448627033609472 -0.004843404357647625 0.9500479698181152 0.0 -2.0689187491091143 -0.10886325361317026 0.630390941215123 0.03780307461908089 -1.6652695049467203 0.03506548225433586 -1.0351353360830586 0.032701953994663746
2274.1503020185046 249.742052557904 -1.851991270887865 0.2243598104094325 -0.004535845495787442 1.0865222215652466 0.0034393570217963075 -2.0551953205171833 -0.21606294691808967 0.623098476062911 0.03782624517238242 -1.653406844730143 0.035105509246227594 -1.0306360255292497 0.03290712048050706
2274.1507884603925 247.5479772770674 -0.15772660814472594 0.2245364201710887 -0.005019070738195953 0.609774649143219 -0.004774367541668695 -2.0387260254966586 -0.33095514034772155 0.6153534229550031 0.03806488970271461 -1.6413502942067004 0.03516871815032095 -1.0261711900734882 0.03334721741965849
2274.151274890639 245.14242752768962 -0.940817305012609 0.22445557777956188 -0.008319338313995594 0.6777076125144958 -0.00014443479864980518 -2.018830923756698 -0.4548417625102048 0.607493372041898 0.03849518624670906 -1.6289771239272888 0.035257051666371504 -1.0213576709385546 0.03401424865691491
2274.151761332527 242.28980462801383 -1.4414982203040383 0.2244051291947661 -0.010036827050471769 0.8137763738632202 0.0037308123774777904 -1.9927933076043653 -0.5986420759324647 0.5993801119066295 0.03925753377376571 -1.6162331540167107 0.035372605208840356 -1.0166683291444807 0.0350294026829534
2274.152247763239 239.14289008632727 -1.7047531231449975 0.22437427061972892 -0.0041143734382323195 0.4739086627960205 0.0020475020942226766 -1.9610659921218736 -0.7529567082126157 0.5908333319404758 0.04035118066136918 -1.6031972654819149 0.03551762318187388 -1.0123495396656073 0.03638987672777888
2274.1527342055924 235.60077319724917 -0.5796047431610996 0.22449865450762616 -0.005342262079441821 0.9500479698181152 0.0027202054684470115 -1.9217012963622098 -0.9206666190544469 0.5819927776774206 0.04186335835605184 -1.5897749551213591 0.0356945354987269 -1.0076735388935487 0.038188587107682914
2274.1532206474803 231.32633945198586 -0.9287306730405565 0.22446043216717662 -0.0072306066780357245 0.7456406354904175 0.0028396721392329816 -1.869255100662198 -1.1137337332831985 0.5725080181788407 0.043964212592378926 -1.5760667972194442 0.03590595227784338 -1.0034426386768374 0.04057748173780633
2274.1537070777267 226.56970132176116 -0.8652231170365177 0.22446829823704875 -0.007551897524408378 0.609774649143219 0.003489259714228648 -1.8048757504899797 -1.3153700200951144 0.5628052713072427 0.046499337096517136 -1.5618388066818145 0.03615469147340543 -0.9988615653087067 0.04340050620546726
2274.1541935196146 221.10582616359375 -1.5386434715763952 0.22439777394896723 0.004964645732405738 0.8819121718406677 0.006337979557880116 -1.7236619347059121 -1.5280794194592007 0.5524811150747004 0.04944624711867954 -1.547301271460244 0.03644382474141926 -0.9944269883267383 0.04662350896856796
2274.154679961968 214.60399014427685 -1.648685542114281 0.22439096595760125 0.020850906413671003 0.6777076125144958 0.010757023498147368 -1.6178907026108682 -1.752307429067103 0.5418775429031469 0.05283931320266064 -1.5322606705341357 0.03677667283828459 -0.9900027010969049 0.05027870385145549
2274.1551663922146 207.49972964494702 -1.4262109050662275 0.22442424854882234 0.033013897006594115 0.6777076125144958 0.018272384874805675 -1.4925057985939116 -1.958223274976108 0.5319772982630773 0.05618457576830726 -1.5166622321688972 0.037156855488657485 -0.9844602162396447 0.05388595092900441
2274.155652834568 199.50872781073303 -0.6553883447676379 0.2245151969355289 0.019595400247760113 0.4739086627960205 0.02360670224094508 -1.3415643595603863 -2.137275130954185 0.5233244872899282 0.05933503669543374 -1.5008194719254853 0.03758837379077986 -0.9771557458979367 0.0573060229677145
2274.156139276456 190.85618701722728 -0.9105619240789009 0.22447725723854847 0.012023692262502191 0.8819121718406677 0.014912328862918808 -1.169584657370032 -2.264570381823707 0.5155697403351955 0.06161575994852801 -1.484340682237184 0.03807561429457272 -0.9683964478993046 0.05987387176334886
